"ghgIntensityInTonnesPerMillionEURRevenue.value"|"emissionsToWaterInTonnes.value"|"relativeNonRenewableEnergyProductionInPercent.value"|"manufactureOfAgrochemicalPesticidesProducts.value"|"transparencyDisclosurePolicy.value"|"nonRenewableEnergyConsumptionNaturalGasInGWh.value"|"deforestationPolicy.value"|"boardGenderDiversityBoardOfDirectorsInPercent.value"|"iloCoreLabourStandards.value"|"scope1And2And3GhgEmissionsMarketBasedInTonnes.value"|"policyAgainstDiscriminationInTheWorkplace.value"|"waterConsumptionInCubicMeters.value"|"scope3DownstreamGhgEmissionsInTonnes.value"|"scope2GhgEmissionsLocationBasedInTonnes.value"|"applicableHighImpactClimateSectors.NaceCodeL.highImpactClimateSectorEnergyConsumptionInGWh.value"|"averageGrossHourlyEarningsFemaleEmployees.value"|"femaleBoardMembersSupervisoryBoard.value"|"financedScope1AndScope2Emissions.value"|"scope1GhgEmissionsInTonnes.value"|"scope2GhgEmissionsInTonnes.value"|"financedScope3Emissions.value"|"scope3UpstreamGhgEmissionsInTonnes.value"|"nonRenewableEnergyConsumptionNuclearEnergyInGWh.value"|"femaleBoardMembersBoardOfDirectors.value"|"emissionsOfInorganicPollutantsInTonnes.value"|"applicableHighImpactClimateSectors.NaceCodeA.highImpactClimateSectorEnergyConsumptionInGWh.value"|"waterManagementPolicy.value"|"scope1And2And3GhgEmissionsInTonnes.value"|"sustainableOceansAndSeasPolicy.value"|"scope1And2GhgEmissionsLocationBasedInTonnes.value"|"waterReusedInCubicMeters.value"|"nonRenewableEnergyConsumptionInGWh.value"|"applicableHighImpactClimateSectors.NaceCodeH.highImpactClimateSectorEnergyConsumptionInGWh.value"|"fiscalYearEnd.value"|"violationOfTaxRulesAndRegulation.value"|"humanRightsDueDiligence.value"|"applicableHighImpactClimateSectors.NaceCodeF.highImpactClimateSectorEnergyConsumptionInGWh.value"|"relativeNonRenewableEnergyConsumptionInPercent.value"|"controversialWeaponsExposure.value"|"whistleblowerProtectionPolicy.value"|"nonRenewableEnergyConsumptionCoalInGWh.value"|"casesOfInsufficientActionAgainstBriberyAndCorruption.value"|"applicableHighImpactClimateSectors.NaceCodeF.highImpactClimateSectorEnergyConsumptionInGWhPerMillionEURRevenue.value"|"applicableHighImpactClimateSectors.NaceCodeE.highImpactClimateSectorEnergyConsumptionInGWhPerMillionEURRevenue.value"|"scope1And2GhgEmissionsMarketBasedInTonnes.value"|"humanRightsLegalProceedings.value"|"applicableHighImpactClimateSectors.NaceCodeE.highImpactClimateSectorEnergyConsumptionInGWh.value"|"protectedAreasExposure.value"|"applicableHighImpactClimateSectors.NaceCodeB.highImpactClimateSectorEnergyConsumptionInGWhPerMillionEURRevenue.value"|"policyAgainstChildLabour.value"|"humanRightsDueDiligencePolicy.value"|"applicableHighImpactClimateSectors.NaceCodeA.highImpactClimateSectorEnergyConsumptionInGWhPerMillionEURRevenue.value"|"fairBusinessMarketingAdvertisingPolicy.value"|"sanctionedIncidentsOfDiscrimination.value"|"threatenedSpeciesExposure.value"|"applicableHighImpactClimateSectors.NaceCodeG.highImpactClimateSectorEnergyConsumptionInGWh.value"|"fiscalYearDeviation.value"|"emissionsOfAirPollutantsInTonnes.value"|"policyAgainstForcedLabour.value"|"carbonReductionInitiatives.value"|"reportedForcedOrCompulsoryLabourIncidents.value"|"policyAgainstBriberyAndCorruption.value"|"emissionsOfOzoneDepletionSubstancesInTonnes.value"|"totalHighImpactClimateSectorEnergyConsumptionInGWh.value"|"grievanceHandlingMechanism.value"|"nonRenewableEnergyProductionInGWh.value"|"maleBoardMembersBoardOfDirectors.value"|"scope1And2GhgEmissionsInTonnes.value"|"boardGenderDiversitySupervisoryBoardInPercent.value"|"nonRenewableEnergyConsumptionCrudeOilInGWh.value"|"maleBoardMembersSupervisoryBoard.value"|"nonRecycledWasteInTonnes.value"|"primaryForestAndWoodedLandOfNativeSpeciesExposure.value"|"environmentalPolicy.value"|"nonRenewableEnergyConsumptionFossilFuelsInGWh.value"|"dataDate"|"unadjustedGenderPayGapInPercent.value"|"rareOrEndangeredEcosystemsExposure.value"|"scope2GhgEmissionsMarketBasedInTonnes.value"|"supplierCodeOfConduct.value"|"averageGrossHourlyEarningsMaleEmployees.value"|"unGlobalCompactPrinciplesCompliancePolicy.value"|"averageGrossHourlyEarningsFemaleEmployees.currency"|"ghgIntensityScope4InTonnesPerMillionEURRevenue.value"|"reportedConvictionsOfBriberyAndCorruption.value"|"applicableHighImpactClimateSectors.NaceCodeB.highImpactClimateSectorEnergyConsumptionInGWh.value"|"totalRevenueInEUR.value"|"humanRightsPolicy.value"|"carbonFootprintInTonnesPerMillionEUREnterpriseValue.value"|"reportedIncidentsOfDiscrimination.value"|"ghgIntensityScope3InTonnesPerMillionEURRevenue.value"|"nonRenewableEnergyConsumptionLigniteInGWh.value"|"fossilFuelSectorExposure.value"|"rateOfAccidents.value"|"highlyBiodiverseGrasslandExposure.value"|"reportedChildLabourIncidents.value"|"nonRenewableEnergyConsumptionOtherInGWh.value"|"numberOfReportedIncidentsOfHumanRightsViolations.value"|"traffickingInHumanBeingsPolicy.value"|"applicableHighImpactClimateSectors.NaceCodeL.highImpactClimateSectorEnergyConsumptionInGWhPerMillionEURRevenue.value"|"scope4GhgEmissionsInTonnes.value"|"applicableHighImpactClimateSectors.NaceCodeH.highImpactClimateSectorEnergyConsumptionInGWhPerMillionEURRevenue.value"|"applicableHighImpactClimateSectors.NaceCodeG.highImpactClimateSectorEnergyConsumptionInGWhPerMillionEURRevenue.value"|"corruptionLegalProceedings.value"|"renewableEnergyProductionInGWh.value"|"totalAmountOfReportedFinesOfBriberyAndCorruption.currency"|"applicableHighImpactClimateSectors.NaceCodeD.highImpactClimateSectorEnergyConsumptionInGWhPerMillionEURRevenue.value"|"applicableHighImpactClimateSectors.NaceCodeC.highImpactClimateSectorEnergyConsumptionInGWhPerMillionEURRevenue.value"|"technologiesExpertiseTransferPolicy.value"|"averageGrossHourlyEarningsMaleEmployees.currency"|"scope3GhgEmissionsInTonnes.value"|"applicableHighImpactClimateSectors.NaceCodeD.highImpactClimateSectorEnergyConsumptionInGWh.value"|"landDegradationDesertificationSoilSealingExposure.value"|"ghgIntensityScope1InTonnesPerMillionEURRevenue.value"|"enterpriseValueInEUR.value"|"securitiesNotCertifiedAsGreen.value"|"oecdGuidelinesForMultinationalEnterprisesGrievanceHandling.value"|"sustainableAgriculturePolicy.value"|"iso14001Certificate.value"|"excessiveCeoPayRatio.value"|"workdaysLostInDays.value"|"scope1And2And3GhgEmissionsLocationBasedInTonnes.value"|"workplaceAccidentPreventionPolicy.value"|"totalAmountOfReportedFinesOfBriberyAndCorruption.value"|"biodiversityProtectionPolicy.value"|"ghgIntensityScope2InTonnesPerMillionEURRevenue.value"|"fairCompetitionPolicy.value"|"highWaterStressAreaExposure.value"|"applicableHighImpactClimateSectors.NaceCodeC.highImpactClimateSectorEnergyConsumptionInGWh.value"|"renewableEnergyConsumptionInGWh.value"|"relativeWaterUsageInCubicMetersPerMillionEURRevenue.value"|"hazardousAndRadioactiveWasteInTonnes.value"|"Company ID"|"Company Name"|"Reporting Period"|"LEI"|"rateOfAccidentsInPercent.value"|"carbonFootprintInTonnesPerMillionEURRevenue.value"|"ceoToEmployeePayGapRatio.value"|"totalRevenue.currency"|"excessiveCeoPayRatioInPercent.value"|"enterpriseValue.value"|"totalRevenue.value"|"enterpriseValue.currency"
"90756.6"|||"Yes"|"Yes"|"92884.14"|"Yes"|||"13855.86"|"No"||"9872.14"|"14452.37"||"7.34328168942E9"|||"95248.06"|"90468.68"|"49396.14"||||"89632.55"|"39304.57"|"No"|||"11182.52"||"93131.55"||"2024-04-22"|"Yes"|"No"||"90732.43"|"No"||"24669.07"|"2853"|||"4308"|||||"Yes"||"71261.79"|"No"|"1431"|"No"||"NoDeviation"|||||"Yes"||"71468.86"|"Yes"|||"4855.48"||"69815.22"|||"No"||"1225.74"|"2024-12-09"|"16941.25"|"Yes"|||"6.23964050508E9"||"IRR"||"8163"|"55808.67"||"Yes"||"407"|"6536.19"||"No"||"Yes"||"32556.82"|||"46863.42"|||||"5335.65"|||"77792.96"|"Yes"|"SCR"|"43584.32"||"No"|"84420.11"|||||"No"|"60986.76"||"22199.91"||||"51494.14"||"Yes"|"72103.56"|"3476.23"||"18163.86"|"7523ea7f-414e-450b-8441-1954acb437ae"|"Krajcik - Cassin"|"2020"|"JW40bZ2visjxVxTvU4eW"|||"60986.76"|"EUR"|"60986.76"|||"EUR"
"95166.51"|||"No"||"13675.35"|"No"|"62.02"||"1255.74"|"Yes"||"49546.08"||||"9221"|||"93831.36"|||"47005.36"|"7118"||||"63090.11"||||"81303.9"||"2024-08-20"||"Yes"|"35007.04"||"No"|"No"|"15314.95"|"3784"||"40519.31"|"85245.51"|"Yes"||||"No"|"No"|"91325.16"||"7286"|"No"||||"Yes"||"Yes"||"88892.12"|||"82976.98"|"8048"|"37945.69"|"25.14"|"47251.07"|||"No"|"Yes"|"22593.59"|"2024-10-27"|"23474.76"||"37682.6"|"Yes"||"No"|||"1702"||"18180.63"||||"63560.46"|"37840.24"|"Yes"||||||"Yes"||"39037.66"|"82920.64"|"37900.21"|"Yes"|"72365.21"|"GYD"|"98620.7"||"No"|"NZD"||"12393.18"||"41634.82"|||"Yes"|||||"54736.49"|||||"Yes"|"No"|||"88749.74"|"51429.04"|"6fd75ec6-3a0e-4cf3-b831-77899a55a682"|"Brown - Hartmann"|"2020"|||||"EUR"|||"18180.63"|"EUR"
"27504.87"|||"No"||"3300.56"|"No"|||"91022.65"|"No"||"59263.62"|"91014.63"||"2.35959967143E9"|"7780"||||"3288.65"|||||||"16610.97"||"67680.11"|"5377.32"|||"2024-03-05"|"No"|||"43748.2"|||"46984.37"|"2460"|"64683.96"||"72708.08"|"No"||"Yes"|||"No"||||"No"|"84182.53"|||"No"||"Yes"|"Yes"|||"Yes"|||"44567.18"|||"5407"|"8541.03"||"Yes"|"60270.67"|"2024-12-21"||"Yes"||"No"|"8.51025676105E9"|"Yes"|"PEN"||||||"88806.27"|"5587"|"69617.58"||"Yes"||||"47374.41"|||"68471.71"||||"No"|"50180.28"|"IRR"|"51388.23"|"73896.62"||"PEN"||"43280.44"|"No"||"88070.63"||"Yes"||"Yes"|"42982.27"|||"Yes"|"7.39658683435E9"||"39403.38"|"No"|"Yes"|"65871.98"|||"30230.95"|"40fdc1b2-007c-470c-b152-928adc2e9e7e"|"Kozey LLC"|"2024"|||"88806.27"|"42982.27"|"EUR"|"42982.27"|"88070.63"||"EUR"
||"49871.2"|"No"|"No"||"Yes"|"35.48"||"12990.81"|"Yes"|"12829.7"|"90974.51"||"30917.42"|"3.97394240557E9"||"3149.59"|"56450.07"|||||"8297"|"75253.67"||||"No"|||"23173.8"||"2024-08-08"|"Yes"|"No"|"81323.08"|"98399.58"|"No"|"Yes"|"48655.72"|"9837"||"15201.58"||"Yes"|"19167.43"||"79050.77"|"No"||||"9078"||"62296.27"|"Deviation"|||"Yes"||"Yes"|||"Yes"||"8777"|"6944.22"|"91.74"|"17676.78"||||||"2024-12-07"|"12675.13"|"Yes"|"34819.63"|"No"|"7.79739325415E9"|"Yes"|"NPR"|"95757.43"||"14930.2"||"No"|"40280.86"|"9899"|"11445.93"|"70424.66"|"No"|"10725.07"|"No"|"No"|"54526.89"|"8919"||"48774.52"|"36941.47"||"16357.44"||"59155"|||||"AFN"|||"No"|"14331.42"||"Yes"||"No"|"Yes"|"39445.99"||"75576.04"|"Yes"||||"Yes"|"No"|"2284.51"|"99771.16"|"99252.61"|"38180.41"|"70434611-b1bf-44e2-9a05-06a8e9048d23"|"Skiles - Schmitt"|"2021"|"QiuUNTG1F5tmn8YGcQhT"|"10725.07"|"40280.86"|"39445.99"|"EUR"|"39445.99"|||"EUR"
"16163.75"|"74167.26"|"91259.43"|"Yes"||"3722.05"|"No"|||"59344.43"|"No"|"41455.41"||||"6330092583"|"1740"|"36300.2"|||"92303.76"|"45897.45"|"37350.19"|"6807"|"28926.6"|"25186.67"|"No"|"51079.02"|"Yes"|"97422.02"||"59431.87"|||"No"|"Yes"|||"No"|"No"|"38868.51"|"7374"|"59546.65"|"54817.69"|||"17345.22"||"39409.76"|||"17309.8"||"4858"|"Yes"||"Deviation"|"32963.44"|"No"|"No"|||||"Yes"||"7294"|"12716.74"|"47.19"||"1598"|||"Yes"||"2024-04-29"||"No"|"43394.64"||"3.7072512819E8"|"Yes"|"RSD"|"42817.68"|"982"|"26357.66"|||"86318.41"|||"32649.12"|"No"|||"Yes"|"61305.16"||"Yes"|||||"No"|"5097.52"|"UGX"|||"Yes"|"OMR"|"44956.12"||"No"|"47190.54"|"94282.99"|"No"|"Yes"|"Yes"|"No"|||||"2.58514965657E9"||||"No"||||"8979.57"|"008bd283-9dfe-4ad4-a149-860ba6de0259"|"Hessel, Dietrich and Ernser"|"2022"|"ZmLkgJ3DbRZwXgzl5W0r"||"86318.41"||"EUR"||"94282.99"||"EUR"
|"43036.21"|||"No"|"64350.79"|"Yes"|"60.01"||"46056.99"|"No"||"25235.55"|"70331.99"|||||"64696.7"|"88156.47"|"97963.48"||||||"No"|"73873.73"|"No"|||"37270.15"|"9503.67"|"2024-04-23"|||"94487.05"|"12486.05"|"Yes"|"Yes"|"26574.41"||||"93315.09"||||||||||||||"Yes"||"Yes"|"No"||"97675.82"|"Yes"|"22195.26"||"86511.06"|||"7942"||||"10058.1"|"2024-10-10"|"74575.21"|"Yes"|||"6.94753897037E9"|"No"|||||||"85326.34"|"2670"|"42324.92"|"81695.95"|||"Yes"|"Yes"|"13983.71"|"8384"|||"10279.18"|||"No"|"15333.74"|"RSD"|||"Yes"|"MKD"|"48353.87"||"Yes"|"20522.75"||||"Yes"||"94392.22"|"3656.01"|"2483.15"|"Yes"|"9.47495313264E9"|"No"|"23409.9"|"No"|"No"|"39766.75"|"60542.64"|||"ec79cb5f-2dc9-4ace-a954-538512724695"|"Boehm - Braun"|"2024"|"mIchYA0qzjm5LoeOIxgC"||"85326.34"|"94392.22"|"EUR"|"94392.22"|||"EUR"
|"95268.38"|"7123.43"||"Yes"||"Yes"|"34.06"||"65250.48"||"92341.47"||"93357.02"||"1.39476769704E9"||||"33356.69"|"17650.79"|"37106.98"|"17466.69"|"8983"|"62133.66"||||"No"||"46511.98"||"69316.55"||||||"No"|"Yes"|"765.78"||||"32828.13"|"No"||"Yes"||"Yes"|"Yes"|||||"17175.9"||||||"Yes"|"52362.41"|"56747.17"|"No"|||"72910.93"|||||"Yes"||"76827.83"|"2024-02-29"||"No"|"97787.68"|"No"|"2.53179251556E9"|"No"|"KWD"||"5892"||"21160.16"|||"966"||"74946.19"||"13613.78"||||"9863"|"Yes"||"73560.74"|"90087.35"|"42878.79"||||"12274.21"|"4501.36"|"Yes"|"HUF"|"98504.01"|"52052.23"|"Yes"|||"Yes"|||"Yes"|"28102.02"|||"No"||"No"||"Yes"|||"62562.27"||"68951.23"|"9a970695-6fac-43ed-ad1a-f28a8f09b4d4"|"Halvorson, Bartoletti and Jones"|"2023"||"13613.78"||"28102.02"|"EUR"|"28102.02"||"21160.16"|"EUR"
"46510.61"|"53021.4"|"65951.23"||"Yes"|"84393.3"||||"89507.39"|"Yes"|||"11215.35"|"81318.33"|"1.73102489804E9"|"5663"|||"22997.54"|||||"43221.48"||"Yes"|"29081.47"|||"33957.55"||||||||"Yes"||"53257.81"|"4719"||||"No"|"39617.2"|||"No"|"No"||||"No"||"NoDeviation"|||"Yes"|||"38667.49"|"88742.26"||"99468.21"|||"8.12"|"86057.37"|"8607"|"62019.34"||"Yes"|"95694.17"|"2024-10-06"|"85323.56"||"29273.99"||"9.49820906695E9"|"No"|"JMD"|"2040.58"|"4498"||"38718.82"||||||"No"|||"Yes"|"824.89"||"No"|||"78392.81"|||"16430.18"|"KMF"|||"No"|"SLE"|"80069.66"|||||"No"|"Yes"||"No"|"2687.9"|"33498.55"|"42637.43"|||"No"|"3361.55"|"Yes"||||"7307.38"|"777.33"|"7d111b2c-cc1e-4aae-876c-0845ffca5442"|"Sauer and Sons"|"2023"|"GxDMbMPiHr4kob5rD4jN"|||"2687.9"|"EUR"|"2687.9"||"38718.82"|"EUR"
"95312"|"25146.22"||||"95841.14"||"20.07"|"Yes"||||"56170.76"|"72563.23"||"6.52603093392E9"|"4959"||"922.97"||"71959.87"||"30536.67"||"8268.74"|"94852.37"|"Yes"|"15056.92"|"No"|"16245.97"||"65994.56"||"2024-06-17"|||"2934.94"||||"78023.55"||"39001.39"||"97035.06"||||"6610.16"||"No"||"Yes"|||"53877.17"|"NoDeviation"||"Yes"||"Yes"||"5256"|"5996.44"||"54182.56"|||"42.25"|"95536.99"||||||"2024-12-26"||||"Yes"|"2.46739932702E9"|"No"|"MXN"|"77645.14"||"38710.93"|"95409.78"|||"6368"|"98907.74"|||"78417.37"|"No"||"44937.5"|"5994"|"Yes"||"34260.98"|||"Yes"|"57238.35"|||"69744.86"|"Yes"|"MYR"|"70238.43"|||"85524.63"||"No"||"No"||||"59521.22"|"Yes"||||"No"|"No"|||"34697.9"|"99952.03"|"76d75a10-8db0-4ec8-bf85-9d81ee336ae8"|"Beatty and Sons"|"2024"|"JezqnB0XGTQZY4HEW1Oi"|"78417.37"|||"EUR"|||"95409.78"|"EUR"
"9356.82"||"83493.22"||"No"||"No"||||"Yes"|"87340.21"|"62090"|||||"71259.55"|"93876.95"|"31665.22"|||"41037.57"|"5282"|"40056.77"||"No"|"73918.31"|"No"||||"76182.98"|"2024-10-23"|"No"|"No"|"17128.1"|"89496.56"|"Yes"|"Yes"|||"58879.27"|"54685.38"|"74476.98"|"Yes"|||"70122.83"|"No"|"No"|"67476.09"|"Yes"|"7195"|"Yes"||"NoDeviation"|||"No"|"Yes"||"38800.96"|"56766.85"|"Yes"|||"31256.9"||"53391.49"|||||"5191.47"|"2024-02-20"|"39075.52"||||"2.48233760471E9"|"Yes"||"57452.6"|"2777"|"17447.38"||"Yes"|"76083.23"|"3448"||"56093.51"||"50812.62"||"Yes"|"40951.67"|"9729"|"No"|"70279.64"|"39701.6"|"1337.87"|"63763.17"|"Yes"||"MYR"||"27470.26"||"SCR"|"41998.12"||||||"No"|||"3837.99"|"13856.9"||"Yes"|"7.54664588585E9"||"90623.26"|||"17972.53"|||"9052.09"|"b00b550b-9f48-4ab0-97ab-4315775cf868"|"Labadie and Sons"|"2023"||"50812.62"|"76083.23"|"3837.99"|"EUR"|"3837.99"|||"EUR"
|"65997.21"|"83601.38"|"Yes"|"Yes"|"90911.31"|"Yes"|"30.92"|"No"|||||"4029.46"|||"3091"||"67490.73"|"97870.79"||"29669.43"|"62273.09"|"8198"|"89557.37"|||"94925.83"|||"1222.59"||||"No"|"No"||||"Yes"|||||"9051.45"||||"95035.79"|"No"|"No"||"Yes"|"4322"|||"Deviation"|"28241.76"||"No"|"Yes"|"No"||"99251.51"|"No"|||||"66049.93"|"1825"|"37897.94"|"No"|"Yes"|"71679.11"|"2025-01-22"|"96193.12"|"Yes"||"Yes"|"4.11426334667E9"||"TND"|"30548.91"|||"8522.46"||"79559.51"|"2213"|"32081.78"|"61223.07"|"No"||"No"|"Yes"|||"No"||"72721.82"||||"52026.19"|"AED"|"23997.12"||"Yes"|"XPF"|"21903.17"|||||"No"|"Yes"|"No"|"Yes"||"44594.51"|"30234.1"|"No"|"3.88558054105E9"|"No"|"76499.49"||||"66866.08"|||"69323fc1-9275-4c4f-8774-14754ae8330d"|"Mann, Stracke and Fahey"|"2020"|"rKgC1I7TAza5RuxQf4s5"||"79559.51"||"EUR"|||"8522.46"|"EUR"
"89739.29"||||"No"||"No"|"65.27"|"No"|||||"77333.27"|||"7610"||"83711.44"|"30162.88"|"39664.92"|||"817"|"29354"||"No"||||||"24238.72"|"2024-12-26"||||"10398.84"|||"91029.57"|"2051"||"65424.46"|"31444.47"|"Yes"|||"64601.35"||||"Yes"|||||"69355.28"|"Yes"|"No"||||"34605.42"|"Yes"|"98598.14"||"69162.16"|||"7604"|"27339.72"|"Yes"|"No"|||"59122.41"|"No"|"59410"|"No"|||"NZD"||"911"||||"77297.53"||"18630.36"|"87952.42"|"Yes"|"8550.3"|"No"|"Yes"|"2926.52"|||||||"Yes"||"MMK"|||||||"Yes"|||"No"|"Yes"|"Yes"||"48462.14"||"40242.73"|"Yes"||"Yes"||"Yes"|"Yes"|||"1127.62"|"46924.37"|"2a543a3c-9430-4294-92d4-2aa9149ac4f5"|"Langosh, Conroy and Carter"|"2023"|"si4SVeU7PM2JRL8N0oMK"|"8550.3"|"77297.53"|"48462.14"|"EUR"|"48462.14"|||"EUR"
||||||"No"|||"57965.29"|"Yes"|"94285.99"||"83314.64"|"18047.82"||"1833"|||"52927.39"||"78857.5"||"6498"|"32514.6"|"41133.86"|||"Yes"|"75251.38"|"13819.56"||"72164.35"|"2024-03-12"|"No"|||||"No"|"90921.39"|"2976"|"61358.34"|"75679.46"|"92166.18"|"Yes"||||"Yes"||"39411"||"4930"|"Yes"||"Deviation"|"55073.7"|"Yes"||"Yes"||"73569.41"|"63345.73"||"55456.91"||"19244.34"|"53.91"|"14103.31"|||"Yes"|"Yes"|||"52908.85"|"No"|"67803.65"||"1.94367946113E9"|"Yes"||"64819.6"|"5456"||"17462.06"|"Yes"|"50450.35"||"1936.63"|"69913.78"|||"Yes"|"No"|||"Yes"|"9466.02"|"34743.97"|"92530.18"|"34608.59"||"90916.64"|"MKD"|||"No"|"HNL"|"82856.27"||"No"||||"Yes"|"No"|||"57960.36"|||"6.61428230719E9"||||"No"|"52895.45"|"87886.58"||"19099.67"|"5bac12a1-82a0-45ea-bf8f-327c7a3e1b81"|"O'Keefe, Bergstrom and McClure"|"2024"|||"50450.35"||"EUR"|||"17462.06"|"EUR"
"2408.57"|"61700.79"|"14193.11"||||"No"||"No"|"13844.29"|||"79880.14"||"91970.03"|"2.13446486394E9"||||||"35858.28"|"19054.15"|"2792"||||"87140.63"|"No"|"63229.94"|"29368.41"||||"No"|||"2046.8"|"Yes"||"74553.3"|||"89663.31"|"47741.1"|"No"|"92321.67"||||"Yes"||||||"NoDeviation"|"85343.11"|"No"||"Yes"||"72361.39"|"29383.3"||"59697.33"|||||||||"2688.6"||"57351.78"|"No"|"54976.79"||"7.34665905519E9"||"SBD"|"81038.66"|"1293"|||"Yes"|"52439.71"|"7045"||"77147.95"||||"Yes"|"29546.23"|"2249"|"No"|"27333.38"|||"27110.16"||"84769.7"|"USD"||||"AWG"|"26559.72"||||"62463.83"|||"Yes"|"No"|||"93734.34"|"No"|"3.53476429483E9"|"No"|||||"50459.44"|"55746.17"|"88841.12"|"1536de54-7544-4c96-a383-b1e7213edabf"|"Bode, Emmerich and Nicolas"|"2020"|||"52439.71"||"EUR"||"62463.83"||"EUR"
"5142.48"||"81351.22"|"Yes"||||"47.32"|"No"||"Yes"|"56698.84"|||"74208.09"|"7.87469580327E9"|"6131"|"53442"|"61656.87"|"11989.46"||"30965.99"||"7224"|"21021.49"|||||||"74928.44"||"2024-10-25"|"Yes"|"No"|||"No"|"No"||"8048"|||"52733.6"|||"No"||"No"|"Yes"|"64198.63"||"7015"|||"NoDeviation"|"70956.57"|"Yes"|"No"|"Yes"||||"Yes"|||"79094.83"||"87313.19"||"57379.05"|"No"|"No"||"2024-07-25"|"65578.2"|||"No"|"1.96002899034E9"|"Yes"|"TOP"||"9666"||"45504.83"||||"13421.05"||"No"||"Yes"|"Yes"|"28762.98"|"2072"|"Yes"|"70777.59"|||"73650.91"|"Yes"||"LBP"||"48618.58"|"No"|"TTD"||"34536.52"|"Yes"|"90206.07"|"55575.5"|||"No"|"No"||"24004.79"|"86035.94"|"No"||"Yes"|"8883.68"|"Yes"||||||"a810beee-e7ec-4c0b-9d61-6ee00f0569df"|"Schumm - Kling"|"2023"|||||"EUR"||"55575.5"|"45504.83"|"EUR"
"53261.84"|"59080.32"|"21411.23"|"Yes"||"27846.78"||"81.55"|"Yes"|"26423.34"|"Yes"|"29549.18"|"46524.08"|||"8.91612720568E9"||"97767.08"|"2117.25"|"97708.19"|||"5295.67"||"86752.19"|"69313.73"|"No"|"24373.8"|"No"|||||"2024-03-08"||"Yes"|||"No"|"No"||"9003"|||"98917.35"|"Yes"||||||"5897.01"||"3920"|||"Deviation"|||"Yes"||"Yes"||"60563.61"|"No"|"65439.41"|"884"||"71.77"|"66280.81"|"4281"|"32489.55"|"Yes"||"62139.06"|"2024-08-12"|||"99361.36"|"No"|"4.91961263901E9"|"No"|"SCR"|"71076.99"||||"No"||"1033"|"86762.44"||"No"|"77949.55"||"Yes"|"69403.16"|||"93889.97"||"73746.4"||"Yes"|"94765.73"|"WST"|"47202.44"|"35274.92"||"GHS"|"12769.65"||"No"|"42896.54"|"2140.31"|"Yes"|"No"||"Yes"|"13675.98"|"47862.83"||"No"|"2.50362191734E9"|||"Yes"||"40296.96"|"38688.46"|"1278.54"||"4c368ec7-9ddd-4ab9-8ef3-1c192b363adb"|"Larkin - Collier"|"2020"|"nU4ABZSfg57LovSVwC1O"|"77949.55"||"13675.98"|"EUR"|"13675.98"|"2140.31"||"EUR"
"30094.48"|"52395.16"|"15999.94"||"No"|"92039.07"|"No"|"61.73"||"42859.86"||"5536.37"||"83059.86"|||"2642"|"99127.36"||"28499.93"|||||"66285.56"||"No"|"37002.67"|||"51932.71"|||"2024-12-16"||"Yes"|"59410.18"|"89746.73"||"No"||"7974"|||"30701.18"|"Yes"||||"Yes"|"Yes"|||"9187"|"Yes"|||"29365.76"|"No"|"Yes"|"Yes"|||"83555.99"|"Yes"|||"62142.15"||"26145.62"|"2430"|"62903.48"|"Yes"|"Yes"|"11417.32"||"50491.85"|"Yes"|"34958.53"|"No"|"8.93743540603E9"|||"30576.34"|"6695"||"11875.54"|"No"|"1927.18"|"7980"||||"32002.1"|"Yes"|||"5507"|"No"||"35634.81"|"3084.27"|||"23615.58"|||||"HTG"|"51692.4"|"81210.5"|"Yes"|"92064.03"|"32638.52"||"No"|"No"|"No"|"23481.49"|"99427.46"|"69174.47"||||"51598.23"|"No"|||"57066.19"|||"5eab5be0-8139-434e-9080-f7a994b9f549"|"Kuvalis, Hilpert and Pfeffer"|"2020"||"32002.1"|"1927.18"|"23481.49"|"EUR"|"23481.49"|"32638.52"|"11875.54"|"EUR"
"17133.02"||"60375.34"|"No"||"9502.88"|||"Yes"||"Yes"|"87961.07"|"58509.42"|"19737.15"||"9.76427563E7"|"4801"|"24110.98"||"51251.62"||"53154.4"|"99734.26"|||"74374.67"|||"No"|"31518.95"|"84983.89"|||"2024-08-03"|"No"|"No"|||||"11678.61"|||"11119.99"|"43575.98"|"Yes"|"26729.14"|||"Yes"||"84197.21"|||||"NoDeviation"|"39039.39"||||"No"|"1271"||||||||"5057"|||"No"|"14049.8"|||"Yes"|"92450.01"|||"Yes"|"HKD"||"4616"||"40210.47"|"Yes"||"1995"||||||"No"|"63576.96"|"8243"||||||"Yes"||"USD"||"38378.79"||"SRD"|"3508.44"||||||"Yes"||"No"|"79081.93"|||"No"|"6.33729180598E9"||||"No"|"42641.43"||||"92dec7ee-1453-4d0d-a8e2-ffc695073583"|"Konopelski - Russel"|"2020"||||"79081.93"|"EUR"|"79081.93"||"40210.47"|"EUR"
