"ghgIntensityInTonnesPerMillionEURRevenue.value"|"emissionsToWaterInTonnes.value"|"relativeNonRenewableEnergyProductionInPercent.value"|"manufactureOfAgrochemicalPesticidesProducts.value"|"transparencyDisclosurePolicy.value"|"nonRenewableEnergyConsumptionNaturalGasInGWh.value"|"deforestationPolicy.value"|"boardGenderDiversityBoardOfDirectorsInPercent.value"|"iloCoreLabourStandards.value"|"scope1And2And3GhgEmissionsMarketBasedInTonnes.value"|"policyAgainstDiscriminationInTheWorkplace.value"|"waterConsumptionInCubicMeters.value"|"scope3DownstreamGhgEmissionsInTonnes.value"|"scope2GhgEmissionsLocationBasedInTonnes.value"|"applicableHighImpactClimateSectors.NaceCodeL.highImpactClimateSectorEnergyConsumptionInGWh.value"|"averageGrossHourlyEarningsFemaleEmployees.value"|"femaleBoardMembersSupervisoryBoard.value"|"financedScope1AndScope2Emissions.value"|"scope1GhgEmissionsInTonnes.value"|"scope2GhgEmissionsInTonnes.value"|"financedScope3Emissions.value"|"scope3UpstreamGhgEmissionsInTonnes.value"|"nonRenewableEnergyConsumptionNuclearEnergyInGWh.value"|"femaleBoardMembersBoardOfDirectors.value"|"emissionsOfInorganicPollutantsInTonnes.value"|"applicableHighImpactClimateSectors.NaceCodeA.highImpactClimateSectorEnergyConsumptionInGWh.value"|"waterManagementPolicy.value"|"scope1And2And3GhgEmissionsInTonnes.value"|"sustainableOceansAndSeasPolicy.value"|"scope1And2GhgEmissionsLocationBasedInTonnes.value"|"waterReusedInCubicMeters.value"|"nonRenewableEnergyConsumptionInGWh.value"|"applicableHighImpactClimateSectors.NaceCodeH.highImpactClimateSectorEnergyConsumptionInGWh.value"|"violationOfTaxRulesAndRegulation.value"|"humanRightsDueDiligence.value"|"applicableHighImpactClimateSectors.NaceCodeF.highImpactClimateSectorEnergyConsumptionInGWh.value"|"relativeNonRenewableEnergyConsumptionInPercent.value"|"controversialWeaponsExposure.value"|"whistleblowerProtectionPolicy.value"|"nonRenewableEnergyConsumptionCoalInGWh.value"|"casesOfInsufficientActionAgainstBriberyAndCorruption.value"|"applicableHighImpactClimateSectors.NaceCodeF.highImpactClimateSectorEnergyConsumptionInGWhPerMillionEURRevenue.value"|"applicableHighImpactClimateSectors.NaceCodeE.highImpactClimateSectorEnergyConsumptionInGWhPerMillionEURRevenue.value"|"scope1And2GhgEmissionsMarketBasedInTonnes.value"|"humanRightsLegalProceedings.value"|"applicableHighImpactClimateSectors.NaceCodeE.highImpactClimateSectorEnergyConsumptionInGWh.value"|"protectedAreasExposure.value"|"applicableHighImpactClimateSectors.NaceCodeB.highImpactClimateSectorEnergyConsumptionInGWhPerMillionEURRevenue.value"|"policyAgainstChildLabour.value"|"humanRightsDueDiligencePolicy.value"|"applicableHighImpactClimateSectors.NaceCodeA.highImpactClimateSectorEnergyConsumptionInGWhPerMillionEURRevenue.value"|"fairBusinessMarketingAdvertisingPolicy.value"|"sanctionedIncidentsOfDiscrimination.value"|"threatenedSpeciesExposure.value"|"applicableHighImpactClimateSectors.NaceCodeG.highImpactClimateSectorEnergyConsumptionInGWh.value"|"emissionsOfAirPollutantsInTonnes.value"|"policyAgainstForcedLabour.value"|"carbonReductionInitiatives.value"|"reportedForcedOrCompulsoryLabourIncidents.value"|"policyAgainstBriberyAndCorruption.value"|"emissionsOfOzoneDepletionSubstancesInTonnes.value"|"totalHighImpactClimateSectorEnergyConsumptionInGWh.value"|"fiscalYearDeviation"|"grievanceHandlingMechanism.value"|"nonRenewableEnergyProductionInGWh.value"|"maleBoardMembersBoardOfDirectors.value"|"scope1And2GhgEmissionsInTonnes.value"|"boardGenderDiversitySupervisoryBoardInPercent.value"|"nonRenewableEnergyConsumptionCrudeOilInGWh.value"|"maleBoardMembersSupervisoryBoard.value"|"nonRecycledWasteInTonnes.value"|"primaryForestAndWoodedLandOfNativeSpeciesExposure.value"|"environmentalPolicy.value"|"nonRenewableEnergyConsumptionFossilFuelsInGWh.value"|"dataDate"|"unadjustedGenderPayGapInPercent.value"|"rareOrEndangeredEcosystemsExposure.value"|"scope2GhgEmissionsMarketBasedInTonnes.value"|"supplierCodeOfConduct.value"|"averageGrossHourlyEarningsMaleEmployees.value"|"unGlobalCompactPrinciplesCompliancePolicy.value"|"averageGrossHourlyEarningsFemaleEmployees.currency"|"ghgIntensityScope4InTonnesPerMillionEURRevenue.value"|"reportedConvictionsOfBriberyAndCorruption.value"|"applicableHighImpactClimateSectors.NaceCodeB.highImpactClimateSectorEnergyConsumptionInGWh.value"|"totalRevenueInEUR.value"|"humanRightsPolicy.value"|"carbonFootprintInTonnesPerMillionEUREnterpriseValue.value"|"fiscalYearEnd"|"reportedIncidentsOfDiscrimination.value"|"ghgIntensityScope3InTonnesPerMillionEURRevenue.value"|"nonRenewableEnergyConsumptionLigniteInGWh.value"|"fossilFuelSectorExposure.value"|"rateOfAccidents.value"|"highlyBiodiverseGrasslandExposure.value"|"reportedChildLabourIncidents.value"|"nonRenewableEnergyConsumptionOtherInGWh.value"|"numberOfReportedIncidentsOfHumanRightsViolations.value"|"traffickingInHumanBeingsPolicy.value"|"applicableHighImpactClimateSectors.NaceCodeL.highImpactClimateSectorEnergyConsumptionInGWhPerMillionEURRevenue.value"|"scope4GhgEmissionsInTonnes.value"|"applicableHighImpactClimateSectors.NaceCodeH.highImpactClimateSectorEnergyConsumptionInGWhPerMillionEURRevenue.value"|"applicableHighImpactClimateSectors.NaceCodeG.highImpactClimateSectorEnergyConsumptionInGWhPerMillionEURRevenue.value"|"corruptionLegalProceedings.value"|"renewableEnergyProductionInGWh.value"|"totalAmountOfReportedFinesOfBriberyAndCorruption.currency"|"applicableHighImpactClimateSectors.NaceCodeD.highImpactClimateSectorEnergyConsumptionInGWhPerMillionEURRevenue.value"|"applicableHighImpactClimateSectors.NaceCodeC.highImpactClimateSectorEnergyConsumptionInGWhPerMillionEURRevenue.value"|"technologiesExpertiseTransferPolicy.value"|"averageGrossHourlyEarningsMaleEmployees.currency"|"scope3GhgEmissionsInTonnes.value"|"applicableHighImpactClimateSectors.NaceCodeD.highImpactClimateSectorEnergyConsumptionInGWh.value"|"landDegradationDesertificationSoilSealingExposure.value"|"ghgIntensityScope1InTonnesPerMillionEURRevenue.value"|"enterpriseValueInEUR.value"|"securitiesNotCertifiedAsGreen.value"|"oecdGuidelinesForMultinationalEnterprisesGrievanceHandling.value"|"sustainableAgriculturePolicy.value"|"iso14001Certificate.value"|"excessiveCeoPayRatio.value"|"workdaysLostInDays.value"|"scope1And2And3GhgEmissionsLocationBasedInTonnes.value"|"workplaceAccidentPreventionPolicy.value"|"totalAmountOfReportedFinesOfBriberyAndCorruption.value"|"biodiversityProtectionPolicy.value"|"ghgIntensityScope2InTonnesPerMillionEURRevenue.value"|"fairCompetitionPolicy.value"|"highWaterStressAreaExposure.value"|"applicableHighImpactClimateSectors.NaceCodeC.highImpactClimateSectorEnergyConsumptionInGWh.value"|"renewableEnergyConsumptionInGWh.value"|"relativeWaterUsageInCubicMetersPerMillionEURRevenue.value"|"hazardousAndRadioactiveWasteInTonnes.value"|"Company ID"|"Company Name"|"Reporting Period"|"LEI"|"rateOfAccidentsInPercent.value"|"carbonFootprintInTonnesPerMillionEURRevenue.value"|"ceoToEmployeePayGapRatio.value"|"totalRevenue.currency"|"excessiveCeoPayRatioInPercent.value"|"enterpriseValue.value"|"totalRevenue.value"|"enterpriseValue.currency"
||||"No"|||"95.86"|||"No"||||||"8460"|"97434.26"|"86293.2"||"12042.71"||||"27503.05"|"79083.74"|||"No"|"2736.86"||"60640.4"|"56480.08"|"No"|"Yes"||||||"2328"|||"274.33"|"No"|||||"No"|"97894.81"|"Yes"|"4516"||"13299.73"|||||"Yes"|"42045.27"|"27940.55"|"NoDeviation"||"50178.7"||"12512.72"|"18.77"|||||"Yes"||||"Yes"|"63072.8"|"No"|"2.8367762993E9"|"No"|"BRL"|"52591.74"|"9991"|||"Yes"|"99797.5"|"2024-09-14"|||"15327.27"|||"Yes"||"6095.42"||||"26182.15"|"65197.57"|"2034.72"|"No"||"VES"||"12641.29"||"MVR"||||"88166.88"|"77881.6"|||"Yes"||"10670.91"||"45155.96"|||"Yes"|"687.08"|||"311.15"|"93845.05"|||"d318fdb5-7860-4e2f-a21c-f8828fca1ff8"|"Hintz Group"|"2021"|||"99797.5"|"10670.91"|"EUR"|"10670.91"|"77881.6"||"EUR"
||"55660.41"|"No"|"Yes"|||"68.81"|"Yes"|"58733.1"||"51892.86"|||||"9217"|"24470.78"||"41760.09"||||"953"|||"No"||"No"||"44923.26"|"64139.02"||"Yes"|"No"|||"Yes"||"88360.07"|"6161"|||"63655.39"|||"No"|||"No"|||"9078"|"No"|||||"No"||"88371.33"||"NoDeviation"|"No"|||"54857.93"||"2720.25"|"6365"|"63122.3"||"Yes"||"2024-05-26"|"49556.33"||||"1.06928700876E9"|"Yes"||"6129.15"|||"79566.14"||"28249.9"||"2228"|"51181.68"|"11557.73"|"No"||"No"||||||||"3035.01"|"No"||"CAD"|"33799.39"|"32807.39"||"DZD"||"77977.39"||"27059.82"|"7324.61"|||"No"|"Yes"|"36389.19"|"73934.96"|"89682.08"|||"No"|"82766.94"||"No"|"62166.83"||"61493.65"||"cf058813-8366-42ce-a6d7-8bf5ecb46a72"|"Ondricka - Schimmel"|"2020"|||"28249.9"|"36389.19"|"EUR"|"36389.19"|"7324.61"|"79566.14"|"EUR"
"41801.5"|"55051.91"||"No"|"No"|"94971.61"||||"9293.89"|"Yes"|"21307.21"||"1169.97"||"6.80766448445E9"|"410"|"41160.01"|"25355.25"||"87957.73"|||||"48838.37"|"Yes"|"92623.09"|"Yes"||"64564.27"|"85518.32"|"52390.63"|"No"|"Yes"|"44283.44"|"63433.52"|||"80643.46"|"4259"||"74850.54"||"Yes"|||"39134.65"|"No"|"No"|"71176.93"|"No"|"7610"|||"22120.54"|||||||"NoDeviation"||"30733.62"||"3688.89"|"84.53"||"68"||"Yes"|"Yes"||"2024-06-25"||"No"||||"No"|"SZL"||"1301"||"85001.08"|"No"|"67064.81"|"2024-05-26"|"1024"|"28451.54"||"Yes"|"6680.02"||"Yes"|"10290.37"||||"36669.69"|"54960.45"||"No"||"XCD"|||"Yes"||||"Yes"|||"No"|||"Yes"|"99161.06"|"66133.16"|||"2.29828451177E9"||"1946.98"|"Yes"|"Yes"|||||"3ee06d77-d8aa-4423-9a2d-7eca3dc05465"|"Schumm, Adams and O'Keefe"|"2024"||"6680.02"|"67064.81"|"99161.06"|"EUR"|"99161.06"||"85001.08"|"EUR"
|"77867.2"|||"Yes"|"33322.51"|"No"||"Yes"|"29095.33"|||"32595.27"|"12597.49"||"8.77746897652E9"|"681"||"77211.59"||"88153.45"|"4651.75"||||"15923.9"||"58827.85"|"No"||"33794.65"|"40198.16"|||"No"|"29263.27"||"No"|"No"||"2641"|"89632.46"|"21450.14"|"34588.65"|"No"||||"No"|||"Yes"|"431"|||"87110.81"||"Yes"|"Yes"|||||||"4906"|"63563.3"|"16.07"||"4895"|"24244.4"|"No"||"54838.06"|"2024-11-21"|||"3404.48"|"Yes"|"3.28428232348E9"|"No"|"FJD"|"88142.72"|"2076"|"39113.43"||||"2024-03-01"||||"No"|"60264.34"|"Yes"|"No"|"88213.78"|||"7508.87"|||"4421.87"|||"TRY"||||"MKD"|"44540.22"|"61097.66"|||"24512.11"|"Yes"||||"39071.62"||||"3.33100980978E9"|"Yes"||"No"||"24383.11"||"54688.68"||"768e8c95-8632-4d20-8e20-60de819693c9"|"Fadel, Hills and Heller"|"2021"|"ULwZ51QHWXvYlOsMy9Zq"|"60264.34"||"39071.62"|"EUR"|"39071.62"|"24512.11"||"EUR"
||"85922.19"|"No"|"Yes"|"79797.5"|"No"|"52.3"|"No"|||"45049.94"|||||"8480"|"64270.69"|"80159.37"|"69699.16"|"67283.71"||||"47140.59"|"87409.15"||||"64704.75"|"85048.36"|||"No"||"1784.61"|"86438.92"|||||"12206.93"|||"No"||"No"||"Yes"||"54478.4"|"No"||"Yes"|"66538.56"|"20935.38"||"Yes"|"Yes"||"12224.64"|"87172.74"|"NoDeviation"|"No"|||"21043.75"|"74.28"|"50757.94"||"93028.9"|||"36801.28"||"5001.73"|"Yes"||"Yes"||"No"|||"8387"||"34679.23"|"No"||"2024-05-02"|||"27659.79"||"51731.55"|"No"|"No"|"42065.39"||"No"|||"76034.3"|"42032.06"|"No"||"GIP"|"25424.84"|"31503.02"||"COP"|"40487.71"||"Yes"|"23983.91"|"9026.89"||"Yes"|"Yes"||"29264.67"||"20450.11"||"9.86327059416E9"|"No"|"63478.62"|||"48673.67"|"90845.07"|"78206.83"|"47311.62"|"55ea95e3-740b-43a5-b938-0486423b65e7"|"Schumm LLC"|"2020"|"ZJv2jZVGANKb61EJNFA0"|"51731.55"||"29264.67"|"EUR"|"29264.67"|"9026.89"|"34679.23"|"EUR"
|"22238.36"||"No"|"No"|"45560.25"|||||"Yes"||"54655.66"|"86391.59"||"3.80401715899E9"|"2341"|||"22151.02"|"96001.05"|"64618.21"||"6644"|||||"No"||||||"Yes"|||||"98049.51"|"1313"||||"Yes"||"No"|||||"No"|"8811"||"80070.14"|"58582.23"|"Yes"|"No"|"No"|"No"||"6914.46"|"NoDeviation"||"12225.75"|"5426"|||"31743.26"|"9427"||||"41872.36"|"2024-07-14"||||"No"|"1.2844711467E9"|"Yes"|"HUF"|"79015"||"4226.64"|"7017.65"||"55198.11"|"2024-06-15"|"8560"|"42692.06"|"91003.11"|"No"|"2809.79"|||"56490.72"||||"53193.18"||"52892.67"|"Yes"||"COP"||||"KHR"|"32394.25"|||"2132.37"|"40308.44"||"Yes"|"No"|"Yes"||"59696.2"|"87881.32"||||"18334.3"|"No"|"Yes"||"43243.05"|"34353.19"||"e8840963-4a4d-4bed-a229-0c3b2a21ba71"|"Lindgren Group"|"2023"||"2809.79"|"55198.11"||"EUR"||"40308.44"|"7017.65"|"EUR"
||"91495.73"||||"Yes"||"Yes"|||"17948.38"|"39389.95"|||||||"68452.51"|||"11678.31"||||||"No"||"42447.76"||||"Yes"||"23340.68"||"No"|"37530.99"|||||"Yes"|||"35429.09"|"Yes"||"88763.81"|||"Yes"||"59884.88"||"No"||"Yes"|"21168.68"|||"No"||"2874"|"8831.88"|"93.24"||"5138"|||"Yes"||"2024-05-10"|||"85162.33"|"No"||"Yes"|||"2918"|"77687.87"|||"98650.74"|"2024-06-25"|"7920"|||"Yes"|||||"2763"||||||"No"||"BAM"||||||||"69492.22"|"96143.65"|"Yes"|"No"|"Yes"|"No"|"26922.52"|"8381.28"||"Yes"|"4.72337051008E9"|"Yes"|"41872.39"||"No"||"66157.23"|"22764.08"|"17156.76"|"e0216ce6-a494-4937-a7bd-efa1aa868f38"|"Lind - Stehr"|"2022"|"I4CK14R1xpvrnRSReFrt"||"98650.74"|"26922.52"|"EUR"|"26922.52"|"96143.65"||"EUR"
"98644.11"|"97937.01"||"No"|"No"||"Yes"|"99.66"|"No"||"No"||"93127.86"|"81558.15"|"3518.31"|"8.90102429729E9"|"9161"|"64448.3"|"8550.51"|||"5958.34"|"41276.35"|||"76684.68"||"85365.52"||"64769.87"|"60641.66"||||||"15817.27"|"Yes"||||"90349.4"|||"Yes"||||||||||"4025.93"|"31857.98"|"Yes"|||"No"|"73538.08"|"64286.1"|"NoDeviation"|"Yes"|"89357.93"||||"24941.44"||"97214.77"|||"63677.73"|"2024-05-22"|||"3193.56"|"No"|||"SDG"|"56903.2"||"31313.3"|"45239.75"|"Yes"|"26261.15"|"2024-06-12"|"8616"|"71609.74"||"Yes"|"81077.29"||"No"|"63001.23"||"Yes"|||||"No"||"XOF"|"46448.57"|"92534.47"|||"47426.06"|"6682.22"|||"1895.94"||"Yes"||||"9650.04"||"Yes"|"1.03944942796E9"|||"No"||"38044.22"|"23010.93"|||"47947b07-c324-4890-9274-33f07fb1eb8a"|"Williamson, Dietrich and Mann"|"2023"|"x3WnjXEMy4Mw9MBVbAE2"|"81077.29"|"26261.15"||"EUR"||"1895.94"|"45239.75"|"EUR"
"43603.95"|"82566.25"||"Yes"|"No"||"Yes"|"25.38"|"Yes"|"63372.92"|"No"|||||||"93053.67"||"34601.91"||"16495.61"|"25239.2"|"2446"|"20484.04"||||"No"|"47050.33"|||||"No"|||"Yes"|"No"|"18977.63"|"9409"|||"6833.92"|"Yes"||"No"|||||"Yes"||"No"||"89459.05"|"No"|||"Yes"|||"Deviation"|"No"|||"83689.88"|"7.81"||||||"33191.26"|"2024-11-04"|"91219.95"|"Yes"|||"3.94364187644E9"||"MUR"|"25597.48"|"5371"|||"No"||"2024-08-15"|"6580"||||"18259.5"|||||||"77026.05"||"86213.09"|"Yes"|||||"Yes"|"AED"|||||"67616.65"|"No"||||"81537.66"|||||"No"|||"Yes"||"89734.68"|"35197.95"||"b89178ac-2e0f-4e09-8d21-a9c092373d80"|"Parker - Bernhard"|"2022"||"18259.5"||"81537.66"|"EUR"|"81537.66"|"67616.65"||"EUR"
|"61029.75"|"61976.06"||"Yes"|"54707.86"||"97.9"||"11451.77"|"No"|"71643.46"|"79483.1"|||"8.07086864242E9"|"2928"||"77726.4"|"33860.49"|"62485.97"|"57161.17"|"36347.39"|"6683"|||"Yes"||||"23407.37"||"95365.85"|"Yes"|||"13930"|"No"||"64473.05"|"8280"|||"22089.54"|||"Yes"||||||"8407"|"Yes"|||"Yes"|||"No"|"94112.34"|"22885.53"|"NoDeviation"|"No"|"38697.6"||"63070.92"|"20.48"|"94626.58"|"3938"|"41303.82"|"No"|"No"||"2024-08-26"|"17234.85"|||"No"|"8.44803347422E9"||"MGA"||"6613"||"44448.67"|"No"||"2024-10-17"|||"74330.27"|"Yes"|"34259.11"||"Yes"|"76031.55"||"No"||"16870.34"||||"62624.14"|||||"DOP"|"6383.91"||"No"|"40754.2"|"81100.83"|||"No"||||"38097.66"||||||||"79078.36"|||"37c1b56d-9b0b-481e-a11e-9e3606cc4da0"|"Abernathy, O'Conner and Blick"|"2020"||"34259.11"|||"EUR"||"81100.83"|"44448.67"|"EUR"
"28994.2"|||"No"||"21664.39"||"15.62"|"No"|"95629.66"||||"16447.2"|"76067.99"|"2.41666699486E9"|"534"|"75894.13"||"47182.88"||"38452.21"|"37629.18"||||||"No"|||||"Yes"|"No"|"16173.89"|||"Yes"|||"68044.1"||||||"49535.67"|"No"|"No"||"No"||||"58754.54"|"Yes"|||"Yes"|"35300.74"|"60061.66"||"Yes"|"61251.39"|||"64.74"|"72382.97"|"7612"||"No"||"99982.3"|"2024-05-13"||"Yes"||"No"|"2.1542890564E8"|"No"|"MGA"|"52620.73"||||"No"|"5310.11"|"2024-09-23"|"3136"|"41385.29"|||"40193"||||"8259"|"No"||"51702.56"||||||"6598.25"|"89771.33"||"GTQ"|"22037.15"||"Yes"||"80817.54"|"No"|"No"||"Yes"||"23268.11"||"Yes"|||"70160.92"|"No"||"22937.7"|||"12291.16"|"f111b3d5-6da2-4bd1-9000-3cd024bc803d"|"Wuckert, McLaughlin and Cremin"|"2023"|"pLjDeureRUeUvhK9Qd1p"|"40193"|"5310.11"||"EUR"||"80817.54"||"EUR"
|"2415.6"|"21891.4"|"No"|"No"|"29775.21"|||"Yes"|"12204.04"||||"82679.48"|"25501.16"|"8.39915085083E9"|||"75049.62"|"13142.87"|"27436.78"||||"43466.77"|||||"64596.84"|"75930.6"|"40000.4"||"Yes"|||||"No"||"1010"|"91579.44"||"47158.16"||||"86091.17"|"No"|||"Yes"|"5592"||||"No"||"Yes"||"45028.38"|||||"4829"|||"32672.26"|"871"|||"No"||||"Yes"|||"5.82635675608E9"|"No"|"PEN"||"8049"|"99437.96"||"Yes"||"2024-07-29"|||||"90427.74"||"No"|"78158.93"|||"20037.93"|"57236.17"|||"No"||"VES"|"38673.53"||"Yes"|"AOA"|||"Yes"|"45597.57"|"98447.66"||"Yes"||||"91624.97"|||||"17577.2"|"No"|"No"|||||"39ebd94b-723e-47de-9462-e70cbd34e4ab"|"Wunsch Group"|"2023"||"90427.74"|||"EUR"||"98447.66"||"EUR"
"39455.98"|"12032.43"|"19297.68"|"Yes"|||"No"|"26.27"|||"No"|"46325.73"|"57393"|"35168.04"||"4.63194046659E9"|"8209"||"81322.71"|"64846.67"||"97188.51"|"39946.99"||"87198.96"||||"Yes"|"15230.08"||"65551.49"|||||"51995.51"||"No"||||"77404.76"|||"39843.99"||||||"No"|"1923"||"79631.28"|"50764.38"|"Yes"||"No"|"Yes"|"14196.65"||"NoDeviation"|||"2165"||"42.73"|||"31926.89"|||"18852.18"|"2024-03-02"|"74170.55"|"Yes"|"82398.44"|"No"|"7.32033367385E9"||"SYP"||||"72852.61"|"No"|||"9261"||||"35742.41"||"No"||"9838"|||"87031.38"||"69298.15"||"2069.67"|"CNY"||"1709.8"||"GTQ"|||||||"Yes"|"Yes"|"No"|"95553.15"|"3198.05"||"No"||"Yes"|"69853.68"|||||||"88005dc8-7be2-4639-9548-6cd6d6d2aed7"|"Koepp LLC"|"2020"||"35742.41"||"95553.15"|"EUR"|"95553.15"||"72852.61"|"EUR"
"4031.41"|||"Yes"|"No"|"93897.81"|||||"Yes"|"92792.54"|"84229.61"||||||"90876.47"||"18645.68"|"50786.21"|"94984.96"||||"No"|"59192.5"||"28885.3"||||"Yes"|"Yes"|"43948.62"||"No"|"Yes"||"594"||||||"No"|||"No"|"33647.18"|"Yes"|"7614"|"Yes"|"71945.72"|"49014.39"|"No"|||"No"|"9341.76"||"Deviation"|"Yes"|"86991.4"|"9642"|"80934.41"|"88.87"|"49639.91"|"60"||"Yes"|"Yes"|"60683.04"||"28681"|"No"|"77355.67"|"Yes"||"No"|||"822"||||"99779"|"2024-06-08"|"1568"|"30239.98"|||||"No"|"13096.84"|||||"70877.27"||"No"||"MXN"|"41319.71"||"No"||||"Yes"|"50909.87"|||"Yes"|"Yes"|||"96397.83"|"76411.04"|"No"|"4.19125540168E9"|"Yes"||"No"|"No"|"22526.85"||||"87d21f5d-8b42-4d9b-a216-c8566e6c9890"|"Champlin Inc"|"2022"|"fVCkpxBrdFgVIHO05SpH"||"99779"||"EUR"||||"EUR"
"10020.9"|"45159.75"||"No"|"No"||||"Yes"|||"90147.64"|||"3533.13"||"1011"|"42285.26"||"96202.71"|"6779.79"|"89547.89"|"78570.44"|"9426"|"95498.39"||"No"|"54295.65"|"No"|"88197.04"||"14144.54"||||"94808.22"||"Yes"|"No"||||"91997.48"||"No"|||||"No"||"No"|||"29527.37"|"57756.81"|"Yes"||"Yes"|"Yes"|"92656.9"|"98191.45"|"Deviation"|"No"|"27177.87"|||"44.74"|"91084.81"||"42589.34"|"Yes"|||"2024-11-15"|"28417.29"||"68463.53"|"Yes"|"5.90573579383E9"|"No"||"46766.74"|"8723"||"88797.99"|"No"||"2024-06-29"|"8293"|"17117.55"|"69219.85"||"29671.13"|"Yes"|"No"|"33676.32"|"8183"|||"34111.37"||"78756.24"|||"MUR"||"84960.35"|"Yes"|"BOB"|"11855.59"|||"5924.56"|"48536.81"|"No"||"No"||||"69745.77"||"8.89485685906E9"|||"Yes"|||"35513.45"||"64208.7"|"62bb24a2-1fb6-44a0-867d-442e7b38f155"|"Hickle and Sons"|"2021"|"NBHtUhQzyRLIUKtCGYAQ"|"29671.13"|||"EUR"||"48536.81"|"88797.99"|"EUR"
"55486.49"||"74897.22"||||"Yes"||"No"||"Yes"||"5122.52"|||"6.87561194926E9"|"260"||||"90884.73"|"16915.23"||"4810"|||||"Yes"|"20542.14"||"17951.06"|||||"94308.22"||"Yes"|||||"69589.81"|"Yes"||||"No"|||"Yes"||"No"|||"Yes"||||"34646.2"|"64639.43"|"NoDeviation"||"58023.75"|"2597"|"79885.62"|"95.9"||"3770"|"44099.67"|"Yes"|||"2024-06-29"||"Yes"|"13829.53"|"No"|"3.83398778643E9"||"SSP"|||||"Yes"||"2024-11-29"|||"28641.42"|"No"|||"Yes"|"79291.75"|"8594"|||"24861.67"|||"Yes"|||"65572.16"||"No"|"TMT"||"46956.66"|||"59018.36"|"Yes"|"Yes"||"Yes"||"34235.9"|"40294.67"|"Yes"||"Yes"||"Yes"||||"89618.23"||"8f3c0dcc-9155-45fa-ae35-4fc3eded1ede"|"Cassin LLC"|"2022"|||||"EUR"||"59018.36"||"EUR"
||||"Yes"|||"76.82"||||"5795.55"|"32612.33"||||||"44222.64"||"25399.6"|"70746.42"|"73078.67"||"32636.51"||"Yes"|"86243.61"||"32249.56"|"3210.49"|"62463.83"||"No"||"43589.07"|"44257.84"|"Yes"|"No"|"21091.14"|"958"|"71164.07"||"57724.89"|"Yes"|||"22950.49"|"No"|"No"||||"No"||"95411.86"|"No"|"No"||"Yes"|"11774.83"|"54916.98"||"Yes"||"1284"||"69.21"|"46625.49"|"4645"||||"97466.42"|"2025-01-10"|"65211.31"|||"No"|||||||"4701.1"|"Yes"||"2024-05-31"|"7112"|"79875.27"|"84769.7"||"68929.44"|"Yes"|||||||||||"GTQ"|"2029.47"|||"IDR"|"82428.17"|"85055.83"|"No"||"7488.04"|"Yes"|||"No"|||"92005.48"||||"6707.43"|"Yes"|"No"||"76228.53"|"80326.02"||"a42953b5-0069-4b74-81e7-7f3bbf585aa8"|"Legros, Block and Schamberger"|"2024"|"q5FmnAh67NhghA7KmEb4"|"68929.44"|||"EUR"||"7488.04"|"4701.1"|"EUR"
"9112.25"|"6080.97"|||||"Yes"|"45.86"|||"No"|"72791.84"||||"8.5758863479E8"|||"64212.83"||"73754.51"|"71310.17"|"25307.15"|"3904"|"9502.88"||"No"|"98672.51"|||"96371.25"|"41186.4"||"No"|"No"|"47886.56"|"75561.12"|"No"|"Yes"|||"17585.52"|"76378.56"|"83939.29"|"No"|"68941.71"||"82662.58"||"No"|"39543.42"||"5947"|"Yes"|"92878.52"|||"No"|||"11678.61"||"Deviation"|||||"7.76"|"54928.12"|"127"||"Yes"|||"2024-02-02"||"No"|"31019.29"|"Yes"|"7.61990721137E9"||"HUF"|"77750.43"|"4801"|"55628.94"|||"20513.45"|"2025-01-22"|"8004"|"99858.6"|||||"Yes"|"70452.66"||"Yes"||"15278.64"|"62575.53"|"4538.87"|"Yes"||"IDR"||"20205.32"||"NPR"|"7405.41"||"Yes"|||||||||"94397.18"|"Yes"|"9.4367168605E8"|"No"||"No"||"70564.49"|"85376.03"|"52798.89"|"14049.8"|"8925a40e-9f3a-485a-ad64-5f055cb62feb"|"Mills LLC"|"2022"|||"20513.45"||"EUR"||||"EUR"
|"19602.89"||"Yes"||"15110.68"|"No"|"90.36"||"105.04"||"9861.68"||"29963.39"|"65926.73"||||"39987.69"|"74636.8"||"72808.27"||"2983"||||"18110.46"||"74203.94"|||||||"34760.73"|"Yes"|"No"||||"29994.24"||||"Yes"|||"No"||"Yes"|"262"|"Yes"||"31951.99"||||"Yes"|"95275.58"|"21192.31"|"NoDeviation"||"42843.72"||"23064.58"|"6.31"||"4283"|||"No"|"57494.31"|"2024-05-06"|"67205.88"|||||"Yes"||"29975.65"|"3476"||"97773.15"||||"5313"|||"Yes"|"2465.47"|"No"|"Yes"||||"70642.93"|"65131.72"||"18960.05"|"Yes"||"HNL"|||"Yes"||||"Yes"|"54130.58"||"No"||||||||"5.55017662232E9"||"95293.84"|"No"||"30715.56"|"88933.1"|||"90be3bb4-3cd1-4aff-bb23-1a994949b143"|"Mann - Hackett"|"2022"|"XI2r6zPoYwYpvBz4vnAh"|"2465.47"|||"EUR"|||"97773.15"|"EUR"
